"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"US000","5","5416","16","0","2024","1","",406953,1835138,1844076,1837057,58361966817,21401500910,394634410,2442,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",20800,5.4,9728,0.5,10440,0.6,7805,0.4,2148650462,3.8,560540651,2.7,27904587,7.6,78,3.3
"US000","5","54161","17","0","2024","1","",335261,1524255,1531086,1525156,49265403830,17710477184,326580193,2482,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",18517,5.8,873,0.1,1572,0.1,-756,0.0,1527843560,3.2,349349568,2.0,21475905,7.0,76,3.2
"US000","5","541611","18","0","2024","1","",171302,825954,829612,825337,29580169928,9964714305,178107446,2751,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8991,5.5,2232,0.3,2462,0.3,760,0.1,799368352,2.8,245992070,2.5,15934459,9.8,68,2.5
"US000","5","541612","18","0","2024","1","",16481,93621,93506,93641,2947044803,1069202428,20618133,2422,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",749,4.8,-2199,-2.3,-2289,-2.4,-2285,-2.4,178243033,6.4,9568383,0.9,1197130,6.2,200,9.0
"US000","5","541613","18","0","2024","1","",91864,318346,320389,319372,9036539536,3610958518,72457273,2177,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5654,6.6,-1617,-0.5,-1484,-0.5,-1931,-0.6,260089749,3.0,46320438,1.3,2892949,4.2,74,3.5
"US000","5","541614","18","0","2024","1","",19861,162254,162220,161830,3831236712,1708081714,30126929,1818,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",631,3.3,-1332,-0.8,-1630,-1.0,-1764,-1.1,55301160,1.5,-14777276,-0.9,-244990,-0.8,43,2.4
"US000","5","541618","18","0","2024","1","",35753,124080,125359,124976,3870412851,1357520219,25270412,2386,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2492,7.5,3789,3.1,4513,3.7,4464,3.7,234841266,6.5,62245953,4.8,1696357,7.2,66,2.8
"US000","5","54162","17","0","2024","1","",15245,98984,99639,99495,2397613548,1174615706,19486834,1856,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",598,4.1,4010,4.2,4060,4.2,4040,4.2,200242658,9.1,86500503,7.9,1386045,7.7,83,4.7
"US000","5","541620","18","0","2024","1","",15245,98984,99639,99495,2397613548,1174615706,19486834,1856,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",598,4.1,4010,4.2,4060,4.2,4040,4.2,200242658,9.1,86500503,7.9,1386045,7.7,83,4.7
"US000","5","54169","17","0","2024","1","",56447,211899,213351,212406,6698949439,2516408020,48567383,2424,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1685,3.1,4845,2.3,4808,2.3,4521,2.2,420564244,6.7,124690580,5.2,5042637,11.6,100,4.3
"US000","5","541690","18","0","2024","1","",56447,211899,213351,212406,6698949439,2516408020,48567383,2424,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1685,3.1,4845,2.3,4808,2.3,4521,2.2,420564244,6.7,124690580,5.2,5042637,11.6,100,4.3
"US000","5","5417","16","0","2024","1","",57265,923478,925329,925987,49525957180,11439751538,199787812,4119,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3236,6.0,13936,1.5,11127,1.2,9340,1.0,5185533911,11.7,480981882,4.4,22596866,12.8,385,10.3
"US000","5","54171","17","0","2024","1","",51104,855680,856455,856486,47822864646,10913263657,190570953,4296,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3084,6.4,11330,1.3,8799,1.0,7328,0.9,5123031844,12.0,449445958,4.3,21831662,12.9,418,10.8
"US000","5","541713","18","0","2024","1","",2601,23535,23800,23874,1046745190,346736330,5092595,3392,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-19,-0.7,-1874,-7.4,-1595,-6.3,-1362,-5.4,-36891824,-3.4,-18212166,-5.0,-590621,-10.4,103,3.1
"US000","5","541714","18","0","2024","1","",21843,289647,289566,288436,22079483331,4149641237,80362957,5872,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1620,8.0,-1003,-0.3,-2266,-0.8,-3974,-1.4,2896735117,15.1,32280645,0.8,11976698,17.5,812,16.0
"US000","5","541715","18","0","2024","1","",26660,542498,543089,544176,24696636125,6416886090,105115401,3497,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1483,5.9,14207,2.7,12660,2.4,12664,2.4,2263188551,10.1,435377479,7.3,10445585,11.0,242,7.4
"US000","5","54172","17","0","2024","1","",6161,67798,68874,69501,1703092534,526487881,9216859,1906,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",152,2.5,2606,4.0,2328,3.5,2012,3.0,62502067,3.8,31535924,6.4,765204,9.1,6,0.3
"US000","5","541720","18","0","2024","1","",6161,67798,68874,69501,1703092534,526487881,9216859,1906,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",152,2.5,2606,4.0,2328,3.5,2012,3.0,62502067,3.8,31535924,6.4,765204,9.1,6,0.3
"US000","5","5418","16","0","2024","1","",79398,487169,492206,491190,13738084003,5380528753,112512940,2156,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2533,3.3,-8408,-1.7,-6785,-1.4,-6822,-1.4,106304809,0.8,-43471083,-0.8,7879112,7.5,48,2.3
"US000","5","54181","17","0","2024","1","",38658,217778,217806,216914,7306287036,2684029773,60942991,2584,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2014,5.5,-7371,-3.3,-7622,-3.4,-7881,-3.5,83092911,1.2,-70419254,-2.6,4991705,8.9,116,4.7
"US000","5","541810","18","0","2024","1","",38658,217778,217806,216914,7306287036,2684029773,60942991,2584,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2014,5.5,-7371,-3.3,-7622,-3.4,-7881,-3.5,83092911,1.2,-70419254,-2.6,4991705,8.9,116,4.7
"US000","5","54182","17","0","2024","1","",15154,65048,66686,66102,2334027129,743308333,15509235,2723,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",407,2.8,-616,-0.9,425,0.6,-65,-0.1,-1095810,0.0,4432683,0.6,1251662,8.8,3,0.1
"US000","5","541820","18","0","2024","1","",15154,65048,66686,66102,2334027129,743308333,15509235,2723,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",407,2.8,-616,-0.9,425,0.6,-65,-0.1,-1095810,0.0,4432683,0.6,1251662,8.8,3,0.1
"US000","5","54183","17","0","2024","1","",1573,17463,17562,17591,585942007,213193252,4852566,2570,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",25,1.6,-346,-1.9,-175,-1.0,-109,-0.6,23417694,4.2,2371572,1.1,459688,10.5,132,5.4
"US000","5","541830","18","0","2024","1","",1573,17463,17562,17591,585942007,213193252,4852566,2570,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",25,1.6,-346,-1.9,-175,-1.0,-109,-0.6,23417694,4.2,2371572,1.1,459688,10.5,132,5.4
"US000","5","54184","17","0","2024","1","",3878,17965,18068,17965,605345158,225225923,4601510,2587,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-29,-0.7,-1049,-5.5,-983,-5.2,-1033,-5.4,-5977072,-1.0,-8134293,-3.5,-92271,-2.0,115,4.7
"US000","5","541840","18","0","2024","1","",3878,17965,18068,17965,605345158,225225923,4601510,2587,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-29,-0.7,-1049,-5.5,-983,-5.2,-1033,-5.4,-5977072,-1.0,-8134293,-3.5,-92271,-2.0,115,4.7
"US000","5","54185","17","0","2024","1","",3005,29702,30195,30268,723264820,296696229,5183861,1851,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-57,-1.9,-314,-1.0,-165,-0.5,-160,-0.5,-24132301,-3.2,2510507,0.9,-19052,-0.4,-48,-2.5
"US000","5","541850","18","0","2024","1","",3005,29702,30195,30268,723264820,296696229,5183861,1851,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-57,-1.9,-314,-1.0,-165,-0.5,-160,-0.5,-24132301,-3.2,2510507,0.9,-19052,-0.4,-48,-2.5
"US000","5","54186","17","0","2024","1","",2564,32755,32891,32774,618055820,342771842,6411673,1449,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-15,-0.6,-1581,-4.6,-1379,-4.0,-1314,-3.9,-1310038,-0.2,-5236233,-1.5,505161,8.6,57,4.1
"US000","5","541860","18","0","2024","1","",2564,32755,32891,32774,618055820,342771842,6411673,1449,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-15,-0.6,-1581,-4.6,-1379,-4.0,-1314,-3.9,-1310038,-0.2,-5236233,-1.5,505161,8.6,57,4.1
"US000","5","54187","17","0","2024","1","",4297,16887,17049,17040,321888896,149757368,3255945,1457,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",41,1.0,282,1.7,286,1.7,378,2.3,11800704,3.8,-735853,-0.5,252254,8.4,27,1.9
"US000","5","541870","18","0","2024","1","",4297,16887,17049,17040,321888896,149757368,3255945,1457,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",41,1.0,282,1.7,286,1.7,378,2.3,11800704,3.8,-735853,-0.5,252254,8.4,27,1.9
"US000","5","54189","17","0","2024","1","",10269,89571,91949,92536,1243273137,725546033,11755159,1047,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",147,1.5,2587,3.0,2828,3.2,3362,3.8,20508721,1.7,31739788,4.6,529965,4.7,-17,-1.6
"US000","5","541890","18","0","2024","1","",10269,89571,91949,92536,1243273137,725546033,11755159,1047,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",147,1.5,2587,3.0,2828,3.2,3362,3.8,20508721,1.7,31739788,4.6,529965,4.7,-17,-1.6
"US000","5","5419","16","0","2024","1","",137172,858568,860770,867426,16748531161,8239424624,139471134,1494,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6004,4.6,13774,1.6,15353,1.8,19013,2.2,1059796481,6.8,362593308,4.6,12637028,10.0,68,4.8
"US000","5","54191","17","0","2024","1","",10578,72248,72588,71764,2191035623,804874644,17529120,2334,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",160,1.5,-3290,-4.4,-2696,-3.6,-3669,-4.9,-53010173,-2.4,-13122827,-1.6,1227070,7.5,45,2.0
"US000","5","541910","18","0","2024","1","",10578,72248,72588,71764,2191035623,804874644,17529120,2334,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",160,1.5,-3290,-4.4,-2696,-3.6,-3669,-4.9,-53010173,-2.4,-13122827,-1.6,1227070,7.5,45,2.0
"US000","5","54192","17","0","2024","1","",16679,43111,44251,49268,457712728,316487439,7545839,773,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",690,4.3,555,1.3,306,0.7,3014,6.5,10245504,2.3,7006483,2.3,143698,1.9,-5,-0.6
"US000","5","541921","18","0","2024","1","",11986,32083,33163,37568,292297627,219879376,5500898,656,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",519,4.5,484,1.5,268,0.8,2558,7.3,8118245,2.9,5978252,2.8,40509,0.7,-3,-0.5
"US000","5","541922","18","0","2024","1","",4693,11028,11088,11700,165415101,96608063,2044941,1129,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",171,3.8,71,0.6,38,0.3,456,4.1,2127259,1.3,1028231,1.1,103189,5.3,-4,-0.4
"US000","5","54193","17","0","2024","1","",5127,37470,37993,38685,595690351,338737571,6783279,1204,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",134,2.7,-389,-1.0,134,0.4,1226,3.3,30397088,5.4,7747390,2.3,1053597,18.4,51,4.4
"US000","5","541930","18","0","2024","1","",5127,37470,37993,38685,595690351,338737571,6783279,1204,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",134,2.7,-389,-1.0,134,0.4,1226,3.3,30397088,5.4,7747390,2.3,1053597,18.4,51,4.4
"US000","5","54194","17","0","2024","1","",35269,463779,461857,463031,6544617712,3955455085,52932717,1088,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",746,2.2,7346,1.6,7581,1.7,8285,1.8,487240010,8.0,195373412,5.2,5873411,12.5,64,6.2
"US000","5","541940","18","0","2024","1","",35269,463779,461857,463031,6544617712,3955455085,52932717,1088,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",746,2.2,7346,1.6,7581,1.7,8285,1.8,487240010,8.0,195373412,5.2,5873411,12.5,64,6.2
"US000","5","54199","17","0","2024","1","",69519,241960,244081,244678,6959474747,2823869885,54680179,2198,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4274,6.6,9552,4.1,10028,4.3,10157,4.3,584924052,9.2,165588850,6.2,4339252,8.6,99,4.7
"US000","5","541990","18","0","2024","1","",69519,241960,244081,244678,6959474747,2823869885,54680179,2198,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4274,6.6,9552,4.1,10028,4.3,10157,4.3,584924052,9.2,165588850,6.2,4339252,8.6,99,4.7
"US000","5","55","14","0","2024","1","",98706,2600664,2600344,2607108,123591524761,38859692399,561028909,3653,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5277,5.6,72131,2.9,66837,2.6,65822,2.6,9819536518,8.6,1623947493,4.4,37404518,7.1,200,5.8
"US000","5","551","15","0","2024","1","",98706,2600664,2600344,2607108,123591524761,38859692399,561028909,3653,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5277,5.6,72131,2.9,66837,2.6,65822,2.6,9819536518,8.6,1623947493,4.4,37404518,7.1,200,5.8
"US000","5","5511","16","0","2024","1","",98706,2600664,2600344,2607108,123591524761,38859692399,561028909,3653,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5277,5.6,72131,2.9,66837,2.6,65822,2.6,9819536518,8.6,1623947493,4.4,37404518,7.1,200,5.8
"US000","5","55111","17","0","2024","1","",98706,2600664,2600344,2607108,123591524761,38859692399,561028909,3653,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5277,5.6,72131,2.9,66837,2.6,65822,2.6,9819536518,8.6,1623947493,4.4,37404518,7.1,200,5.8
"US000","5","551111","18","0","2024","1","",968,8411,8401,8363,472783985,114221443,1139118,4334,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-17,-1.7,-406,-4.6,-435,-4.9,-504,-5.7,-13265232,-2.7,-712015,-0.6,59326,5.5,105,2.5
"US000","5","551112","18","0","2024","1","",14631,86276,86487,86875,4907700522,1068553974,19061718,4362,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1160,8.6,2742,3.3,2330,2.8,2243,2.7,248830029,5.3,42389692,4.1,1668487,9.6,101,2.4
"US000","5","551114","18","0","2024","1","",83107,2505977,2505456,2511870,118211040254,37676916982,540828073,3626,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4134,5.2,69795,2.9,64942,2.7,64083,2.6,9583971721,8.8,1582269816,4.4,35676705,7.1,204,6.0
"US000","5","56","14","0","2024","1","",684112,8872691,8919334,8993690,132019673324,77334059246,1556392056,1137,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8804,1.3,-302597,-3.3,-302603,-3.3,-267618,-2.9,-1135946380,-0.9,-1165672928,-1.5,17578644,1.1,26,2.3
"US000","5","561","15","0","2024","1","",647643,8376851,8422273,8494345,122125729855,71872981188,1453580685,1114,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7417,1.2,-313567,-3.6,-314169,-3.6,-278243,-3.2,-1812780762,-1.5,-1368514197,-1.9,12850978,0.9,22,2.0
"US000","5","5611","16","0","2024","1","",81927,608711,611073,612630,18392879629,6220060290,107722884,2316,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5732,7.5,8193,1.4,7092,1.2,6769,1.1,804406098,4.6,244238258,4.1,914446,0.9,74,3.3
"US000","5","56111","17","0","2024","1","",81927,608711,611073,612630,18392879629,6220060290,107722884,2316,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5732,7.5,8193,1.4,7092,1.2,6769,1.1,804406098,4.6,244238258,4.1,914446,0.9,74,3.3
"US000","5","561110","18","0","2024","1","",81927,608711,611073,612630,18392879629,6220060290,107722884,2316,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5732,7.5,8193,1.4,7092,1.2,6769,1.1,804406098,4.6,244238258,4.1,914446,0.9,74,3.3
"US000","5","5612","16","0","2024","1","",7919,174180,174413,175934,2984362827,1573063442,29359123,1313,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",468,6.3,10583,6.5,9348,5.7,9169,5.5,220101856,8.0,104997442,7.2,682639,2.4,25,1.9
"US000","5","56121","17","0","2024","1","",7919,174180,174413,175934,2984362827,1573063442,29359123,1313,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",468,6.3,10583,6.5,9348,5.7,9169,5.5,220101856,8.0,104997442,7.2,682639,2.4,25,1.9
"US000","5","561210","18","0","2024","1","",7919,174180,174413,175934,2984362827,1573063442,29359123,1313,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",468,6.3,10583,6.5,9348,5.7,9169,5.5,220101856,8.0,104997442,7.2,682639,2.4,25,1.9
"US000","5","5613","16","0","2024","1","",152461,3284025,3312971,3321471,45230922300,28630470610,643310002,1052,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2135,-1.4,-358071,-9.8,-345559,-9.4,-312269,-8.6,-5064563249,-10.1,-2752027725,-8.8,-21138520,-3.2,-9,-0.8
"US000","5","56131","17","0","2024","1","",35925,283403,285513,284839,5492936513,2737975406,64733413,1485,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1293,3.7,-31304,-9.9,-29901,-9.5,-29206,-9.3,-768928686,-12.3,-251201492,-8.4,-494270,-0.8,-45,-2.9
"US000","5","561311","18","0","2024","1","",26728,243715,246052,245964,3880822860,2266055814,53378705,1217,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1564,6.2,-25530,-9.5,-24599,-9.1,-24219,-9.0,-467908243,-10.8,-196288125,-8.0,-595422,-1.1,-22,-1.8
"US000","5","561312","18","0","2024","1","",9197,39688,39461,38875,1612113653,471919592,11354708,3152,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-271,-2.9,-5774,-12.7,-5302,-11.8,-4987,-11.4,-301020443,-15.7,-54913367,-10.4,101152,0.9,-141,-4.3
"US000","5","56132","17","0","2024","1","",98734,2588311,2612558,2618292,31622178698,21974403419,495380424,933,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-662,-0.7,-297981,-10.3,-288053,-9.9,-257371,-8.9,-4209698731,-11.7,-2392656755,-9.8,-26246832,-5.0,-22,-2.3
"US000","5","561320","18","0","2024","1","",98734,2588311,2612558,2618292,31622178698,21974403419,495380424,933,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-662,-0.7,-297981,-10.3,-288053,-9.9,-257371,-8.9,-4209698731,-11.7,-2392656755,-9.8,-26246832,-5.0,-22,-2.3
"US000","5","56133","17","0","2024","1","",17802,412311,414900,418340,8115807089,3918091785,83196165,1504,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2766,-13.4,-28786,-6.5,-27605,-6.2,-25692,-5.8,-85935832,-1.0,-108169478,-2.7,5602582,7.2,78,5.5
"US000","5","561330","18","0","2024","1","",17802,412311,414900,418340,8115807089,3918091785,83196165,1504,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2766,-13.4,-28786,-6.5,-27605,-6.2,-25692,-5.8,-85935832,-1.0,-108169478,-2.7,5602582,7.2,78,5.5
"US000","5","5614","16","0","2024","1","",61371,712139,704540,699143,12408897710,6271330356,114457949,1353,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",553,0.9,-52960,-6.9,-52917,-7.0,-48188,-6.4,180001214,1.5,-236149154,-3.6,-361590,-0.3,110,8.8
"US000","5","56141","17","0","2024","1","",7933,39312,39415,39258,546373591,303035631,4641605,1069,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-41,-0.5,223,0.6,197,0.5,142,0.4,43468081,8.6,13301796,4.6,-29629,-0.6,81,8.2
"US000","5","561410","18","0","2024","1","",7933,39312,39415,39258,546373591,303035631,4641605,1069,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-41,-0.5,223,0.6,197,0.5,142,0.4,43468081,8.6,13301796,4.6,-29629,-0.6,81,8.2
"US000","5","56142","17","0","2024","1","",15542,374126,366343,361687,5342779218,3229943855,57618997,1119,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",449,3.0,-51242,-12.0,-50719,-12.2,-45136,-11.1,-354942025,-6.2,-292535698,-8.3,-1900200,-3.2,66,6.3
"US000","5","561421","18","0","2024","1","",3235,36187,35671,35386,497156940,310417831,5402034,1070,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",78,2.5,-1189,-3.2,-1423,-3.8,-870,-2.4,19849601,4.2,1958904,0.6,-116168,-2.1,75,7.5
"US000","5","561422","18","0","2024","1","",12307,337939,330672,326301,4845622278,2919526024,52216963,1124,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",371,3.1,-50053,-12.9,-49296,-13.0,-44266,-11.9,-374791626,-7.2,-294494602,-9.2,-1784032,-3.3,66,6.2
"US000","5","56143","17","0","2024","1","",11574,79019,78604,78323,876270063,603489958,10119335,857,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",32,0.3,-848,-1.1,-928,-1.2,-1403,-1.8,-8163470,-0.9,-9323437,-1.5,-291219,-2.8,3,0.4
"US000","5","561431","18","0","2024","1","",5668,36459,36225,35931,308975982,238842291,3850798,656,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",52,0.9,-49,-0.1,85,0.2,-251,-0.7,-3361704,-1.1,-741131,-0.3,-91263,-2.3,-6,-0.9
"US000","5","561439","18","0","2024","1","",5906,42560,42379,42392,567294081,364647667,6268537,1028,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-20,-0.3,-799,-1.8,-1013,-2.3,-1152,-2.6,-4801766,-0.8,-8582306,-2.3,-199956,-3.1,15,1.5
"US000","5","56144","17","0","2024","1","",6251,91132,90813,90880,1632246814,857826513,16136272,1381,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",83,1.3,-3317,-3.5,-3396,-3.6,-3067,-3.3,68452873,4.4,-16562425,-1.9,589400,3.8,104,8.1
"US000","5","561440","18","0","2024","1","",6251,91132,90813,90880,1632246814,857826513,16136272,1381,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",83,1.3,-3317,-3.5,-3396,-3.6,-3067,-3.3,68452873,4.4,-16562425,-1.9,589400,3.8,104,8.1
"US000","5","56145","17","0","2024","1","",1285,22953,23073,22490,1231955061,266000080,5218947,4149,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-23,-1.8,-1502,-6.1,-1152,-4.8,-1591,-6.6,84222093,7.3,-6256081,-2.3,-599794,-10.3,509,14.0
"US000","5","561450","18","0","2024","1","",1285,22953,23073,22490,1231955061,266000080,5218947,4149,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-23,-1.8,-1502,-6.1,-1152,-4.8,-1591,-6.6,84222093,7.3,-6256081,-2.3,-599794,-10.3,509,14.0
"US000","5","56149","17","0","2024","1","",18786,105597,106292,106505,2779272963,1011034319,20722793,2014,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",53,0.3,3726,3.7,3081,3.0,2867,2.8,346963662,14.3,75226691,8.0,1869852,9.9,196,10.8
"US000","5","561491","18","0","2024","1","",848,7018,7103,7178,97265049,61518622,1147077,1054,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",21,2.5,742,11.8,751,11.8,742,11.5,17039627,21.2,8875475,16.9,38787,3.5,83,8.5
"US000","5","561492","18","0","2024","1","",3241,11039,11063,11018,196284539,101116310,1885696,1368,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",25,0.8,72,0.7,33,0.3,6,0.1,2157314,1.1,4191762,4.3,206324,12.3,11,0.8
"US000","5","561499","18","0","2024","1","",14697,87540,88126,88309,2485723375,848399387,17690020,2173,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,0.0,2912,3.4,2297,2.7,2119,2.5,327766721,15.2,62159454,7.9,1624741,10.1,233,12.0
"US000","5","5615","16","0","2024","1","",22550,184119,185787,187397,5039367955,2035422508,35273127,2087,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",849,3.9,4865,2.7,4597,2.5,3905,2.1,284676713,6.0,110870708,5.8,842079,2.4,70,3.5
"US000","5","56151","17","0","2024","1","",13354,77720,78138,78208,2008750075,963669678,17623022,1980,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",534,4.2,2628,3.5,2443,3.2,2186,2.9,146857619,7.9,52290198,5.7,273543,1.6,86,4.5
"US000","5","561510","18","0","2024","1","",13354,77720,78138,78208,2008750075,963669678,17623022,1980,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",534,4.2,2628,3.5,2443,3.2,2186,2.9,146857619,7.9,52290198,5.7,273543,1.6,86,4.5
"US000","5","56152","17","0","2024","1","",3410,21530,22194,22885,395075579,223141355,4475062,1369,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",125,3.8,1624,8.2,1618,7.9,1284,5.9,34897099,9.7,19691993,9.7,215409,5.1,30,2.2
"US000","5","561520","18","0","2024","1","",3410,21530,22194,22885,395075579,223141355,4475062,1369,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",125,3.8,1624,8.2,1618,7.9,1284,5.9,34897099,9.7,19691993,9.7,215409,5.1,30,2.2
"US000","5","56159","17","0","2024","1","",5786,84869,85455,86304,2635542301,848611475,13175043,2370,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",190,3.4,613,0.7,536,0.6,435,0.5,102921995,4.1,38888517,4.8,353127,2.8,78,3.4
